POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA4723,0,0,5,0,28,9,47,0,3,0,0,3,0,6,4,9,3,0,10,0,31,9,0,11,0,4,0,25,3,0,5,0,4,0,17,13,0,6,0,0,3,21,11,0,4,0,0,0,21,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,14,53,19,36,0,54,11,176
POA4724,0,0,3,0,26,9,40,0,0,0,0,4,0,3,0,0,0,0,8,0,9,3,0,7,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,6,14,0,44,9,70
POA4725,0,9,4,0,25,10,44,0,4,3,0,3,0,12,0,4,8,0,10,0,26,10,3,5,0,0,0,22,11,0,3,0,3,0,18,7,0,5,0,3,0,23,3,0,3,0,0,0,10,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,16,33,25,41,4,55,13,167
POA4726,0,0,3,0,9,3,11,0,0,0,0,0,0,0,0,13,6,0,4,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,12,16,0,16,3,46
POA4727,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,7,6,21
POA4728,0,0,3,0,4,5,15,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,4,5,21
POA4730,0,16,14,3,51,24,97,0,11,4,0,10,0,23,10,16,9,4,7,0,46,24,12,19,3,6,0,63,21,5,19,3,3,0,56,43,6,21,0,7,0,76,37,0,19,0,0,0,62,14,0,11,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,8,6,4,14,3,36,160,70,126,21,102,25,502
POA4731,0,3,0,0,4,0,10,0,3,0,0,0,0,8,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,24
POA4732,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8
POA4733,0,0,3,0,8,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,15
POA4735,0,13,12,0,11,11,41,0,5,0,0,0,0,10,0,6,6,0,6,0,25,0,0,18,5,3,0,31,0,0,4,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,3,36,50,10,31,9,137
POA4736,0,3,0,0,3,0,4,0,0,0,0,7,0,5,0,0,0,0,3,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,20,0,27
POA4737,0,0,22,0,13,12,53,0,4,0,0,0,0,7,10,11,12,0,3,0,39,34,12,22,0,3,0,72,38,4,43,0,7,0,88,95,9,37,10,10,0,154,155,3,54,3,8,3,221,51,0,32,0,5,0,83,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,12,379,52,224,16,48,19,733
POA4738,0,0,6,0,9,13,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,0,0,10,0,0,4,0,0,0,3,4,0,3,0,0,0,7,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,15,0,32,0,12,13,72
POA4739,0,0,11,0,4,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,24,0,12,0,37
POA4740,13,96,154,4,33,88,378,5,86,12,12,10,0,128,79,368,90,33,18,10,603,429,267,194,52,45,6,1001,497,89,243,15,42,3,893,1167,87,353,22,54,9,1690,1890,59,524,15,64,8,2556,1448,15,400,29,52,13,1957,242,0,75,0,5,0,321,59,0,14,0,3,0,75,11,0,9,0,0,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,103,76,86,10,30,14,315,5956,1145,2155,198,358,148,9956
POA4741,0,0,35,0,48,21,102,0,0,3,0,4,0,15,0,0,20,0,3,0,24,3,0,19,0,3,0,26,9,0,32,0,4,0,46,21,0,32,0,3,0,58,23,0,32,0,5,0,61,16,0,9,0,5,0,36,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,3,22,85,0,194,0,83,23,393
POA4742,0,0,3,0,23,12,33,0,0,0,0,10,0,10,4,0,0,0,0,0,7,9,0,3,0,0,0,11,7,0,0,0,0,0,12,17,0,3,0,0,0,21,15,0,4,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,62,0,23,0,37,12,131
POA4743,0,0,0,0,104,3,112,0,0,0,0,5,0,3,0,0,0,0,18,0,22,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,0,0,7,4,139,3,157
POA4744,24,6,11,0,675,24,743,5,14,0,0,155,0,173,21,13,4,4,101,0,142,67,11,13,0,16,0,106,109,3,18,0,7,0,137,161,9,12,0,3,0,189,155,0,17,0,14,0,190,119,0,14,0,8,3,139,39,0,0,0,4,0,41,10,0,0,0,3,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,9,0,65,3,94,728,65,92,3,1061,37,1984
POA4745,7,3,5,0,222,9,244,0,0,3,0,19,0,24,24,8,4,0,12,0,53,107,3,17,3,4,0,129,29,0,10,0,7,0,43,20,0,3,0,0,0,28,3,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,28,195,17,53,3,280,7,562
POA4746,6,3,3,0,292,3,306,0,3,0,0,14,0,16,0,0,0,0,23,0,24,9,0,0,0,9,0,16,17,3,0,0,5,0,21,39,0,3,0,3,0,48,7,0,6,0,3,0,16,3,0,4,0,0,0,8,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,15,83,8,19,5,357,9,480
POA4750,0,0,3,0,0,0,9,0,0,0,0,0,0,0,9,13,5,0,0,0,28,30,10,9,4,0,0,56,23,4,15,0,0,0,42,79,6,12,0,0,0,97,205,4,33,0,5,0,244,109,0,24,0,0,0,133,28,0,4,0,0,0,31,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,13,486,38,113,8,10,4,662
POA4751,0,0,12,0,4,7,20,0,0,0,0,0,0,0,3,0,6,0,0,0,8,9,0,4,0,0,0,14,10,0,12,0,0,0,17,26,0,22,0,0,0,53,83,3,39,0,0,3,130,59,0,11,0,3,0,76,9,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,209,13,107,0,4,12,347
POA4753,0,0,0,0,4,10,12,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,7,7,0,0,0,15,4,3,3,0,0,0,14,20,0,5,0,0,0,25,70,0,20,0,0,0,89,75,0,22,0,0,0,102,5,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,0,6,176,9,80,0,8,13,288
POA4754,0,3,12,0,3,10,22,0,3,0,0,3,0,9,4,6,4,0,8,0,26,0,3,13,0,5,0,20,3,3,12,0,0,0,20,11,3,5,0,3,0,23,46,0,17,0,0,0,67,9,0,5,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,77,17,74,3,21,9,209
POA4756,0,0,3,0,4,4,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5,3,0,0,8,0,0,3,0,0,0,8,0,0,9,0,0,0,7,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,3,8,4,50
POA4757,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,19
POA4798,0,0,7,0,3,6,16,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,3,0,0,0,6,0,0,7,0,0,0,7,0,0,4,0,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,31,0,8,8,56
POA4799,0,0,4,0,0,11,13,0,0,0,0,0,0,0,0,0,8,0,0,0,8,6,0,0,0,4,0,17,0,0,0,0,3,0,9,6,0,3,0,0,0,15,9,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,23,0,25,0,14,12,71
POA4800,3,0,32,0,18,25,69,0,4,3,0,9,0,22,0,19,18,10,10,0,61,32,15,34,19,6,3,106,37,3,20,0,4,0,65,61,5,44,4,4,0,122,123,5,53,0,6,0,186,110,0,30,0,3,4,142,14,0,10,0,0,0,28,4,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,0,0,23,406,63,235,39,54,30,832
POA4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4802,3,4,7,0,7,3,26,0,5,0,0,4,0,8,3,19,10,4,7,0,43,28,26,21,3,5,3,87,62,5,27,3,3,3,99,165,9,33,3,4,3,217,265,0,89,0,9,0,356,368,0,79,0,9,3,454,109,0,32,0,0,0,148,23,0,4,0,0,0,29,6,0,0,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,8,0,13,0,43,1058,67,314,10,59,15,1525
POA4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,12,0,18,9,0,4,0,11,0,16,0,0,0,0,3,0,7,6,0,3,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,63,0,92
POA4804,0,3,5,0,24,9,44,3,4,0,0,0,0,6,13,3,9,0,4,0,33,22,7,13,0,6,0,45,9,0,5,0,4,0,19,8,0,0,0,0,0,12,8,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,64,19,46,0,40,8,178
POA4805,0,16,16,0,38,27,102,0,16,3,3,9,0,25,14,58,31,6,7,3,114,59,31,40,41,10,3,181,79,6,37,8,17,3,152,214,18,75,12,9,4,327,304,3,44,4,5,4,370,104,0,21,0,0,0,133,18,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,10,9,15,3,53,813,154,287,88,103,44,1492
POA4806,0,0,17,0,19,21,53,0,6,3,0,0,0,8,3,10,21,0,3,0,38,33,0,21,0,0,4,62,32,3,14,0,0,3,52,64,6,21,0,0,0,91,35,0,9,0,3,0,42,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,171,18,125,3,28,30,370
POA4807,5,9,29,0,22,39,110,0,15,4,0,9,0,30,25,34,22,3,9,3,99,121,15,45,24,12,0,213,121,10,48,9,4,4,208,222,12,44,8,8,3,297,144,3,28,0,4,0,184,48,0,5,0,3,0,63,6,0,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,14,3,8,3,39,712,108,247,48,81,55,1252
POA4808,0,0,3,0,23,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,3,0,13,12,0,4,0,3,0,24,15,0,3,0,0,0,18,10,0,4,0,0,0,15,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,46,5,26,3,36,0,115
POA4809,0,0,10,0,11,9,32,0,0,0,0,0,0,0,0,0,4,0,0,0,10,4,0,7,0,0,0,9,3,0,7,0,0,0,13,3,0,3,0,3,0,7,3,0,3,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,12,18,3,35,0,30,9,97
POA4810,3,27,29,3,9,19,93,0,40,0,5,0,0,55,20,108,34,6,6,3,184,163,69,77,39,15,7,379,269,18,88,3,11,9,393,672,14,151,0,23,3,868,895,6,194,3,21,0,1122,696,4,141,0,15,3,854,238,0,65,0,5,0,310,68,0,29,0,3,0,100,10,0,7,0,3,0,25,5,0,3,0,0,0,11,5,0,0,0,0,0,5,7,0,0,0,0,0,10,45,14,21,4,5,9,97,3098,314,845,68,116,48,4499
POA4811,3,6,19,0,5,12,40,0,10,3,0,0,0,15,0,41,17,0,6,0,61,20,30,24,0,6,0,80,34,19,32,0,14,0,103,96,23,41,4,40,0,209,290,24,100,4,55,3,471,353,0,49,14,15,7,443,87,0,15,0,3,0,102,38,0,3,0,3,0,46,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,15,4,3,3,3,36,929,165,303,29,152,27,1610
POA4812,6,39,18,0,7,24,103,0,57,5,0,3,0,68,16,183,34,23,6,6,264,142,97,80,11,0,0,327,329,38,88,3,9,6,467,676,30,195,0,25,0,929,534,18,194,3,23,0,772,244,3,73,0,11,0,337,35,0,14,0,0,0,49,12,3,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,29,14,3,11,4,76,2018,494,711,43,91,41,3404
POA4814,7,45,42,3,3,31,128,6,70,0,0,0,0,71,28,288,50,5,7,3,383,60,171,73,8,11,5,328,86,73,87,3,23,0,271,392,71,156,8,191,8,827,1313,52,343,10,95,7,1824,1240,8,226,5,35,7,1516,217,0,44,0,13,0,269,45,0,13,0,0,0,61,9,0,11,0,0,0,26,6,0,3,0,0,0,13,0,0,10,0,0,0,10,3,0,13,0,0,0,23,32,53,47,9,24,12,179,3445,833,1118,59,399,70,5928
POA4815,7,22,16,0,0,11,58,0,23,3,3,0,0,30,9,98,19,5,3,3,131,19,112,32,0,3,0,165,48,46,30,0,0,0,130,296,57,82,4,122,5,567,715,36,192,0,20,3,972,214,7,83,4,10,0,317,21,0,16,0,3,0,38,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,16,14,4,5,7,68,1355,404,494,29,172,29,2485
POA4816,0,53,30,3,55,38,179,0,59,3,5,4,0,67,3,188,26,14,5,0,234,11,105,26,4,10,4,157,11,9,19,0,6,0,48,38,4,19,0,0,0,60,49,3,23,0,3,0,78,19,0,15,0,0,0,35,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,0,10,0,34,138,422,178,25,102,47,908
POA4817,0,19,27,0,0,13,62,4,29,4,0,0,0,35,4,86,15,0,0,0,107,20,57,29,12,4,3,121,44,30,33,3,11,0,117,174,51,86,3,343,0,659,767,22,209,3,75,0,1082,951,6,140,0,18,0,1124,63,0,26,0,12,3,101,11,0,5,0,0,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,15,18,0,7,0,66,2074,313,592,29,476,26,3504
POA4818,0,3,31,0,4,20,54,0,3,0,0,0,0,9,4,10,14,0,3,0,36,17,21,16,3,13,0,66,28,9,26,0,7,0,79,205,35,47,0,239,3,523,993,19,135,0,30,3,1182,944,0,108,0,13,6,1070,89,0,8,0,3,0,105,24,0,5,0,0,0,29,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,18,4,10,3,70,2349,108,405,12,327,29,3234
POA4819,0,0,8,0,3,10,23,0,0,0,0,0,0,0,6,0,10,0,3,0,13,28,0,15,0,0,0,46,30,0,20,0,4,3,55,53,0,21,0,0,0,80,64,0,22,0,0,0,87,40,0,9,0,0,0,45,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,232,0,109,0,13,15,369
POA4820,0,16,33,0,58,41,149,0,17,3,0,14,0,38,13,22,33,0,19,0,91,94,26,63,26,12,3,229,95,0,51,6,11,3,159,131,4,51,0,12,4,211,110,3,21,0,4,0,147,54,0,16,0,4,0,75,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,17,5,18,0,53,509,103,289,41,152,47,1147
POA4821,0,0,9,0,30,7,47,0,6,0,0,0,0,9,4,3,16,0,12,0,34,11,10,13,0,4,0,30,6,0,8,0,0,0,19,0,0,3,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,14,19,23,54,4,58,7,169
